Time,VAS,VVS,CA,ANT,NAE,ANC,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,NID,AHM,AU,STH2NID,VP,VB,RBF,RFN,VUD,TVD,NOD,ANM,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,ANP,AUM,RR,GLP,PFL,VAE,RSN,QAO,VIF,VEC,VTW,NED
14401,0.84967,3.2672,0.00355,15,2125.2,1.0001,208.03,12.243,11.378,142.01,11.971,40,0.99985,7.9837,0.94956,69.759,3.7523,2.8237,1.01,99.907,5.0333,0.1,0.99447,0.99951,1,2.9821,4.9948,1.1997,1.1997,0.001007,0.0010064,0.10007,1.0042,1.8801e-08,0.1,72.14,0.069772,31.67,51.61,0.12504,95.204,0.72968,0.0071632,1.0009,0.99958,83.28,61.914,16.01,0.35467,34.053,5.0333,0.5932,14.965,39.965,-7.2169e-05
15841,0.84969,3.2673,0.00355,15,2125.1,0.99968,208.04,12.256,11.378,142.01,11.971,40,0.99983,7.984,0.94966,69.78,3.7528,2.8243,1.0101,99.913,5.0342,0.1,0.99456,0.99942,1,2.9813,4.995,1.1998,1.1998,0.0010068,0.0010062,0.10007,1.0041,1.5837e-08,0.1,72.137,0.069787,31.664,51.61,0.12504,95.197,0.72959,0.0071534,1.0005,0.99951,83.274,61.922,16.01,0.35469,34.048,5.0342,0.59317,14.965,39.964,-7.3334e-05
17281,0.84972,3.2674,0.00355,15,2125,0.99929,208.04,12.268,11.378,142.01,11.971,40,0.99981,7.9842,0.94977,69.8,3.7532,2.8247,1.0102,99.92,5.0349,0.1,0.99463,0.99938,1,2.9806,4.9952,1.2,1.2,0.0010065,0.001006,0.10007,1.004,1.2723e-08,0.1,72.136,0.069798,31.66,51.61,0.12504,95.193,0.7295,0.0071441,1.0001,0.99947,83.27,61.93,16.01,0.35472,34.045,5.0349,0.59314,14.964,39.963,-7.4282e-05
18721,0.84974,3.2675,0.00355,15,2124.9,0.99892,208.04,12.28,11.378,142.01,11.971,40,0.99981,7.9844,0.94988,69.818,3.7536,2.8252,1.0104,99.928,5.0356,0.1,0.99468,0.99936,1,2.9798,4.9954,1.2001,1.2001,0.0010063,0.0010057,0.10008,1.0039,9.6773e-09,0.1,72.135,0.069808,31.657,51.61,0.12503,95.189,0.72943,0.0071354,0.99976,0.99946,83.267,61.937,16.01,0.35474,34.042,5.0356,0.59311,14.963,39.962,-7.502e-05
20160,0.84977,3.2675,0.00355,15,2124.6,0.99876,208.04,12.291,11.377,142,11.97,40,0.99982,7.9846,0.94996,69.837,3.7538,2.8254,1.0104,99.935,5.036,0.083215,0.99384,0.99941,1,2.979,4.9955,1.2002,1.2002,0.0010064,0.00099629,0.10008,1.0038,-3.4451e-05,0.083215,72.138,0.069811,31.653,51.61,0.12503,95.192,0.7294,0.0071264,0.99942,0.9995,83.263,61.944,16.009,0.35477,34.042,5.036,0.59303,14.962,39.961,-0.016863
20520,0.84699,3.2403,0.00355,15,2106.5,1.029,207.22,12.557,11.331,141.71,11.92,40,1.0238,7.9193,0.87906,70.668,3.6855,2.7801,0.98063,99.152,4.9605,0.0208,0.93223,1.0793,1,2.9323,4.9496,1.1998,1.1998,0.00048315,0.00042627,0.04588,1.0126,-3.8235e-05,0.0208,75.171,0.06599,31.03,51.61,0.12226,97.352,0.74291,0.0067361,1.0005,1.0674,82.64,61.922,15.655,0.35199,34.339,4.9605,0.5893,14.865,39.919,-0.02508
20880,0.84441,3.2272,0.00355,15,2102.4,1.0428,206.13,12.641,11.336,141.62,11.927,40,1.0378,7.8811,0.83637,70.927,3.6697,2.7565,0.96389,98.425,4.9185,0.0208,0.91973,1.1261,1,2.9062,4.9252,1.1981,1.1981,0.0003,0.00029114,0.027799,1.0166,2.3218e-05,0.0208,76.953,0.063915,30.538,51.61,0.12079,98.306,0.74611,0.0066144,1.0047,1.1071,82.148,61.836,15.466,0.34941,34.376,4.9185,0.5909,14.845,39.917,-0.0069986
21240,0.84175,3.2178,0.00355,15,2099.9,1.051,205.13,12.684,11.343,141.57,11.935,40,1.0483,7.8521,0.80345,71.095,3.6575,2.738,0.95103,97.676,4.8857,0.0208,0.91785,1.1611,1,2.8854,4.9065,1.1967,1.1967,0.0003,0.00028415,0.027315,1.0189,1.6887e-05,0.0208,78.287,0.062408,30.012,51.61,0.11967,98.859,0.74861,0.0065354,1.0083,1.1369,81.622,61.761,15.323,0.34675,34.338,4.8857,0.59201,14.833,39.912,-0.0065155
21600,0.83898,3.2101,0.00355,15,2097.7,1.0578,204.19,12.724,11.348,141.54,11.941,40,1.0568,7.8279,0.77523,71.226,3.6469,2.722,0.94001,96.895,4.8574,0.0208,0.9166,1.1895,1,2.8668,4.8905,1.1954,1.1954,0.0003,0.00028033,0.026864,1.0209,1.2347e-05,0.0208,79.368,0.061201,29.447,51.61,0.11874,99.199,0.75078,0.0064736,1.0116,1.161,81.057,61.694,15.204,0.34398,34.257,4.8574,0.59281,14.82,39.906,-0.0060644
21960,0.83615,3.2038,0.00355,15,2095.6,1.0635,203.29,12.76,11.352,141.52,11.945,40,1.0636,7.808,0.75102,71.323,3.6376,2.7081,0.93045,96.097,4.8327,0.0208,0.91569,1.2119,1,2.8502,4.877,1.1942,1.1942,0.0003,0.00027746,0.026441,1.0225,8.6021e-06,0.0208,80.221,0.060242,28.86,51.61,0.11795,99.371,0.7527,0.006428,1.0147,1.1801,80.47,61.632,15.103,0.34115,34.142,4.8327,0.59331,14.808,39.898,-0.005641
22320,0.8333,3.1989,0.00355,15,2093.6,1.0685,202.42,12.793,11.355,141.5,11.948,40,1.0687,7.7919,0.73023,71.389,3.6294,2.6958,0.92209,95.297,4.8109,0.0208,0.91503,1.2291,1,2.8355,4.8656,1.1931,1.1931,0.0003,0.00027534,0.026045,1.024,5.5259e-06,0.0208,80.871,0.059488,28.266,51.61,0.11729,99.412,0.7544,0.0063974,1.0176,1.1947,79.876,61.574,15.018,0.3383,34.004,4.8109,0.59356,14.796,39.89,-0.0052447
22680,0.83049,3.195,0.00355,15,2091.8,1.0728,201.59,12.822,11.356,141.49,11.95,40,1.0725,7.779,0.71237,71.425,3.622,2.6848,0.91473,94.503,4.7914,0.0208,0.91453,1.2416,1,2.8224,4.856,1.192,1.192,0.0003,0.00027384,0.025675,1.0252,3.0096e-06,0.0208,81.342,0.058904,27.673,51.61,0.11674,99.352,0.75594,0.0063803,1.0203,1.2053,79.283,61.518,14.948,0.33549,33.85,4.7915,0.59359,14.784,39.88,-0.004875
23040,0.82771,3.1921,0.00355,15,2090.1,1.0766,200.78,12.848,11.357,141.48,11.95,40,1.075,7.7688,0.69699,71.436,3.6154,2.6749,0.90818,93.721,4.7739,0.0208,0.91418,1.2501,1,2.8107,4.8479,1.1908,1.1908,0.0003,0.00027287,0.025331,1.0263,1.069e-06,0.0208,81.659,0.058461,27.095,51.61,0.11623,99.216,0.75732,0.006375,1.0234,1.2126,78.705,61.457,14.882,0.33271,33.686,4.7739,0.59343,14.773,39.871,-0.0045307
23400,0.825,3.1901,0.00355,15,2088.5,1.0801,200.01,12.872,11.357,141.47,11.95,40,1.0765,7.7611,0.68374,71.426,3.6093,2.666,0.90233,92.959,4.758,0.0208,0.91392,1.2551,1,2.8002,4.8413,1.1897,1.1897,0.0003,0.0002723,0.025011,1.0273,-5.145e-07,0.0208,81.843,0.058135,26.528,51.61,0.11582,99.021,0.75859,0.0063798,1.0262,1.2169,78.138,61.399,14.829,0.33,33.515,4.758,0.59312,14.763,39.861,-0.0042107
23760,0.82238,3.1887,0.00355,15,2087.1,1.0832,199.26,12.893,11.356,141.47,11.949,40,1.0772,7.7554,0.6723,71.398,3.6039,2.6579,0.89707,92.218,4.7435,0.0208,0.91375,1.2573,1,2.7908,4.8359,1.1886,1.1886,0.0003,0.00027207,0.024714,1.0282,-1.745e-06,0.0208,81.917,0.057907,25.978,51.61,0.11546,98.782,0.75974,0.0063932,1.0291,1.2187,77.588,61.342,14.783,0.32738,33.34,4.7435,0.5927,14.752,39.851,-0.0039137
24120,0.81983,3.1879,0.00355,15,2085.7,1.0861,198.53,12.912,11.356,141.47,11.948,40,1.0771,7.7514,0.66241,71.354,3.5988,2.6505,0.89231,91.502,4.7303,0.0208,0.91364,1.2571,1,2.7823,4.8314,1.1875,1.1875,0.0003,0.00027213,0.024438,1.029,-2.681e-06,0.0208,81.897,0.057759,25.447,51.61,0.11514,98.512,0.7608,0.0064135,1.032,1.2185,77.057,61.285,14.743,0.32483,33.165,4.7303,0.59218,14.743,39.841,-0.0036382
24480,0.81739,3.1876,0.00355,15,2084.4,1.0888,197.83,12.93,11.355,141.48,11.946,40,1.0764,7.7488,0.65385,71.299,3.5942,2.6438,0.888,90.813,4.7181,0.0208,0.91359,1.2548,1,2.7747,4.8279,1.1864,1.1864,0.0003,0.00027241,0.024183,1.0298,-3.3734e-06,0.0208,81.8,0.057679,24.938,51.61,0.11487,98.219,0.76178,0.0064395,1.0349,1.2166,76.548,61.228,14.708,0.32239,32.99,4.7181,0.59159,14.733,39.831,-0.0033829
24840,0.81504,3.1877,0.00355,15,2083.3,1.0912,197.16,12.946,11.353,141.48,11.944,40,1.0753,7.7475,0.64643,71.234,3.5899,2.6376,0.88407,90.151,4.7069,0.0208,0.91357,1.251,1,2.7678,4.8251,1.1853,1.1853,0.0003,0.00027286,0.023947,1.0305,-3.8662e-06,0.0208,81.642,0.057653,24.449,51.61,0.11464,97.912,0.76269,0.0064699,1.0377,1.2133,76.059,61.172,14.678,0.32004,32.818,4.707,0.59096,14.724,39.821,-0.0031466
25200,0.81279,3.1881,0.00355,15,2082.2,1.0935,196.52,12.962,11.352,141.49,11.942,40,1.0737,7.7471,0.64,71.162,3.586,2.632,0.88048,89.517,4.6966,0.0208,0.91359,1.2458,1,2.7615,4.8229,1.1842,1.1842,0.0003,0.00027343,0.023728,1.0312,-4.2113e-06,0.0208,81.434,0.057674,23.983,51.61,0.11443,97.595,0.76353,0.0065037,1.0406,1.209,75.593,61.116,14.651,0.31779,32.649,4.6966,0.59029,14.716,39.811,-0.0029279
25560,0.81063,3.1888,0.00355,15,2081.2,1.0957,195.9,12.976,11.35,141.5,11.94,40,1.0719,7.7476,0.63441,71.085,3.5824,2.6268,0.8772,88.911,4.6871,0.0208,0.91364,1.2397,1,2.7558,4.8213,1.1831,1.1831,0.0003,0.00027411,0.023526,1.0318,-4.4257e-06,0.0208,81.187,0.057732,23.538,51.61,0.11424,97.274,0.7643,0.0065399,1.0433,1.2037,75.148,61.062,14.628,0.31563,32.484,4.6871,0.58961,14.708,39.802,-0.0027257
25920,0.80858,3.1897,0.00355,15,2080.2,1.0977,195.3,12.99,11.349,141.51,11.938,40,1.0698,7.7488,0.62955,71.005,3.579,2.622,0.87419,88.333,4.6783,0.0208,0.91371,1.2327,1,2.7506,4.8201,1.1821,1.1821,0.0003,0.00027486,0.023339,1.0324,-4.5329e-06,0.0208,80.909,0.057822,23.115,51.61,0.11408,96.952,0.76502,0.0065779,1.0461,1.1978,74.724,61.009,14.607,0.31358,32.324,4.6783,0.58892,14.7,39.793,-0.0025388
26280,0.80663,3.1908,0.00355,15,2079.3,1.0995,194.73,13.003,11.347,141.51,11.935,40,1.0675,7.7505,0.62534,70.922,3.5759,2.6177,0.87143,87.783,4.6702,0.0208,0.9138,1.2251,1,2.7457,4.8193,1.1811,1.1811,0.0003,0.00027565,0.023166,1.0329,-4.5495e-06,0.0208,80.609,0.057937,22.712,51.61,0.11394,96.632,0.76568,0.0066168,1.0487,1.1914,74.322,60.958,14.589,0.31163,32.169,4.6702,0.58823,14.693,39.784,-0.0023663
26640,0.80477,3.192,0.00355,15,2078.5,1.1012,194.19,13.016,11.345,141.52,11.933,40,1.0651,7.7527,0.62169,70.838,3.573,2.6137,0.86889,87.261,4.6628,0.0208,0.9139,1.2171,1,2.7413,4.8188,1.1802,1.1802,0.0003,0.00027647,0.023007,1.0334,-4.5153e-06,0.0208,80.292,0.058072,22.329,51.61,0.11382,96.315,0.76629,0.0066562,1.0513,1.1846,73.939,60.908,14.573,0.30977,32.019,4.6628,0.58755,14.687,39.775,-0.0022072
27000,0.80301,3.1933,0.00355,15,2077.7,1.1029,193.66,13.028,11.344,141.53,11.931,40,1.0627,7.7553,0.61852,70.754,3.5704,2.6101,0.86656,86.764,4.6559,0.0208,0.91401,1.2088,1,2.7372,4.8186,1.1792,1.1792,0.0003,0.0002773,0.02286,1.0338,-4.4368e-06,0.0208,79.965,0.058224,21.966,51.61,0.11371,96.005,0.76686,0.0066957,1.0537,1.1775,73.576,60.861,14.559,0.30801,31.874,4.6559,0.58688,14.68,39.767,-0.0020605
27360,0.80134,3.1947,0.00355,15,2077,1.1044,193.17,13.041,11.342,141.54,11.928,40,1.0601,7.7582,0.61579,70.671,3.568,2.6068,0.86441,86.293,4.6495,0.0208,0.91414,1.2004,1,2.7333,4.8187,1.1784,1.1784,0.0003,0.00027813,0.022725,1.0343,-4.3241e-06,0.0208,79.63,0.058389,21.622,51.61,0.11361,95.701,0.76738,0.0067348,1.0561,1.1703,73.232,60.815,14.547,0.30634,31.735,4.6495,0.58623,14.674,39.759,-0.0019254
27720,0.79976,3.1961,0.00355,15,2076.3,1.1057,192.69,13.053,11.341,141.55,11.926,40,1.0575,7.7613,0.61343,70.589,3.5657,2.6037,0.86244,85.848,4.6437,0.0208,0.91427,1.1918,1,2.7298,4.819,1.1775,1.1775,0.0003,0.00027896,0.022601,1.0347,-4.1864e-06,0.0208,79.292,0.058564,21.296,51.61,0.11352,95.406,0.76787,0.0067733,1.0584,1.163,72.906,60.771,14.535,0.30476,31.601,4.6437,0.5856,14.668,39.751,-0.0018012
28080,0.79826,3.1976,0.00355,15,2075.7,1.107,192.24,13.065,11.339,141.56,11.924,40,1.055,7.7646,0.6114,70.509,3.5637,2.601,0.86063,85.426,4.6383,0.0208,0.91441,1.1832,1,2.7264,4.8194,1.1767,1.1767,0.0003,0.00027976,0.022487,1.035,-4.0313e-06,0.0208,78.954,0.058747,20.988,51.61,0.11344,95.119,0.76831,0.0068108,1.0606,1.1557,72.598,60.729,14.525,0.30326,31.473,4.6383,0.58499,14.663,39.744,-0.0016872
28440,0.79685,3.199,0.00355,15,2075.1,1.1082,191.81,13.077,11.338,141.57,11.922,40,1.0524,7.768,0.60968,70.431,3.5618,2.5985,0.85896,85.027,4.6334,0.0208,0.91455,1.1746,1,2.7233,4.82,1.1759,1.1759,0.0003,0.00028055,0.022383,1.0354,-3.8645e-06,0.0208,78.619,0.058935,20.697,51.61,0.11338,94.842,0.76872,0.0068473,1.0627,1.1484,72.307,60.689,14.517,0.30185,31.351,4.6334,0.58441,14.658,39.737,-0.0015825
28800,0.79551,3.2005,0.00355,15,2074.6,1.1093,191.4,13.089,11.336,141.58,11.92,40,1.0499,7.7715,0.60821,70.356,3.56,2.5963,0.85743,84.651,4.6289,0.0208,0.9147,1.1662,1,2.7204,4.8207,1.1752,1.1752,0.0003,0.00028132,0.022287,1.0357,-3.6907e-06,0.0208,78.287,0.059127,20.422,51.61,0.11332,94.574,0.76909,0.0068826,1.0647,1.1413,72.032,60.651,14.509,0.30051,31.234,4.6289,0.58386,14.653,39.73,-0.0014867
29160,0.79425,3.202,0.00355,15,2074.1,1.1103,191,13.101,11.335,141.59,11.918,40,1.0474,7.775,0.60697,70.284,3.5585,2.5943,0.85603,84.296,4.6248,0.0208,0.91484,1.1579,1,2.7176,4.8215,1.1745,1.1745,0.0003,0.00028205,0.022199,1.036,-3.5401e-06,0.0208,77.962,0.059321,20.162,51.61,0.11326,94.317,0.76943,0.0069165,1.0666,1.1342,71.772,60.616,14.502,0.29925,31.122,4.6248,0.58332,14.648,39.723,-0.0013992
29520,0.79306,3.2035,0.00355,15,2073.6,1.1112,190.63,13.113,11.334,141.6,11.917,40,1.0449,7.7786,0.60593,70.215,3.557,2.5925,0.85474,83.962,4.621,0.0208,0.915,1.1498,1,2.715,4.8224,1.1738,1.1738,0.0003,0.00028276,0.022119,1.0362,-3.3313e-06,0.0208,77.645,0.059515,19.917,51.61,0.11321,94.069,0.76975,0.0069489,1.0683,1.1273,71.527,60.582,14.496,0.29806,31.015,4.621,0.58282,14.644,39.717,-0.0013193
29880,0.79206,3.2045,0.00355,15,2073.1,1.112,190.28,13.125,11.333,141.61,11.916,40,1.0432,7.781,0.60454,70.163,3.5557,2.5909,0.85353,83.68,4.6177,0.0208,0.91534,1.144,1,2.7119,4.8228,1.1733,1.1733,0.0003,0.00028784,0.022051,1.0365,1.8317e-06,0.0208,77.418,0.059647,19.71,51.61,0.11316,93.874,0.77002,0.0069734,1.0698,1.1224,71.32,60.554,14.489,0.29706,30.926,4.6177,0.58245,14.64,39.711,-0.0012512
30240,0.79126,3.2048,0.00355,15,2073,1.1126,189.95,13.135,11.334,141.63,11.917,40,1.0425,7.7815,0.60212,70.14,3.5547,2.5899,0.85235,83.453,4.6151,0.10822,0.917,1.1418,1,2.7082,4.8224,1.1729,1.1729,0.0003,0.00031854,0.022011,1.0366,0.00011314,0.10822,77.332,0.059679,19.54,51.61,0.11308,93.738,0.77024,0.0069844,1.0709,1.1205,71.15,60.534,14.478,0.29626,30.85,4.6151,0.58245,14.637,39.707,0.086211
30240,0.79126,3.2048,0.00355,15,2073,1.1126,189.95,13.135,11.334,141.63,11.917,40,1.0425,7.7815,0.60212,70.14,3.5547,2.5899,0.85235,83.453,4.6151,0.10822,0.917,1.1418,1,2.7082,4.8224,1.1729,1.1729,0.0003,0.00031854,0.022011,1.0366,0.00011314,0.10822,77.332,0.059679,19.54,51.61,0.11308,93.738,0.77024,0.0069844,1.0709,1.1205,71.15,60.534,14.478,0.29626,30.85,4.6151,0.58245,14.637,39.707,0.086211
30600,0.79883,3.316,0.00355,15,2130.6,1.0408,192.17,12.27,11.471,142.33,12.062,40,0.92579,8.0939,0.8779,66.376,3.7535,2.7635,0.95202,85.585,4.8881,0.1875,1.0676,0.75262,1,2.8951,5.0103,1.1726,1.1726,0.00070158,0.0010445,0.05782,1.016,0.00037489,0.1875,62.48,0.078236,21.378,51.61,0.1247,85.956,0.72946,0.0087533,1.0718,0.78973,72.988,60.517,15.967,0.30383,29.612,4.8881,0.59034,14.969,39.908,0.12968
30960,0.80567,3.3513,0.00355,15,2158.3,0.92895,196.1,11.877,11.511,143.14,12.104,40,0.90617,8.1751,0.99215,66.23,3.8722,2.8516,1.0082,87.512,5.043,0.1875,1.3004,0.68723,1,2.9609,5.0756,1.1831,1.1831,0.0015737,0.0011945,0.14914,0.98353,-6.893e-05,0.1875,60.102,0.083907,22.359,51.61,0.12939,82.957,0.70709,0.008822,1.0435,0.73414,73.969,61.059,16.567,0.31067,29.331,5.0429,0.5932,15.078,39.872,0.038364
31320,0.80948,3.3607,0.00355,15,2165,0.83791,199.26,11.937,11.465,143.85,12.055,40,0.9044,8.1948,1.0399,66.818,3.9168,2.8873,1.0347,88.586,5.1121,0.1875,1.5022,0.68132,1,2.9821,5.0963,1.1901,1.1901,0.0017297,0.0013288,0.18323,0.95686,-0.00015083,0.1875,59.939,0.085288,22.825,51.61,0.13038,81.827,0.69905,0.0085454,1.0251,0.72912,74.435,61.422,16.695,0.31448,29.324,5.1122,0.58983,15.05,39.719,0.0042746
31680,0.81269,3.3622,0.00355,15,2163.3,0.78832,201.29,12.089,11.411,144.23,11.997,40,0.90593,8.1959,1.0608,67.34,3.93,2.8962,1.0456,89.49,5.1366,0.1875,1.6077,0.68642,1,2.9891,5.1029,1.1948,1.1948,0.0017723,0.0015302,0.20044,0.94223,-0.00014222,0.1875,60.16,0.085383,23.287,51.61,0.13066,81.828,0.69668,0.0083002,1.013,0.73346,74.897,61.666,16.73,0.31769,29.542,5.1366,0.58565,14.999,39.603,-0.012944
32040,0.81554,3.3601,0.00355,15,2157.6,0.77907,202.42,12.233,11.372,144.25,11.954,40,0.90905,8.1892,1.0691,67.706,3.9295,2.8945,1.0496,90.294,5.1417,0.1875,1.6184,0.69683,1,2.9897,5.103,1.1976,1.1976,0.0017747,0.001746,0.20442,0.93949,-7.6335e-05,0.1875,60.567,0.084893,23.785,51.61,0.13064,82.285,0.69679,0.0081283,1.006,0.7423,75.395,61.809,16.727,0.32054,29.838,5.1417,0.58278,14.957,39.556,-0.016924
32400,0.81822,3.357,0.00355,15,2151.8,0.79425,203.05,12.315,11.353,144.06,11.935,40,0.91263,8.1811,1.0747,67.941,3.9262,2.8917,1.0523,91.049,5.1433,0.1875,1.5715,0.70876,1,2.9887,5.1016,1.1992,1.1992,0.001776,0.0018501,0.20218,0.94399,-3.0964e-05,0.1875,61.029,0.084276,24.312,51.61,0.13056,82.791,0.69736,0.0080179,1.0019,0.75245,75.922,61.893,16.717,0.32322,30.128,5.1433,0.58173,14.936,39.567,-0.014683
32760,0.82081,3.3539,0.00355,15,2147.1,0.81552,203.46,12.358,11.347,143.83,11.928,40,0.91624,8.173,1.0794,68.108,3.9225,2.8882,1.0543,91.777,5.1444,0.1875,1.5103,0.72081,1,2.9874,5.0998,1.2004,1.2004,0.0017823,0.0018796,0.19903,0.95027,-1.0143e-05,0.1875,61.496,0.083654,24.847,51.61,0.13048,83.328,0.69802,0.0079392,0.99909,0.76269,76.457,61.951,16.707,0.32581,30.418,5.1429,0.58158,14.928,39.6,-0.011532
33120,0.82342,3.3508,0.00355,15,2142.8,0.83471,203.74,12.392,11.341,143.61,11.922,40,0.91935,8.1646,1.0811,68.236,3.9165,2.8836,1.055,92.512,5.1401,0.1875,1.4536,0.73117,1,2.9859,5.0979,1.2015,1.2015,0.0018119,0.0018905,0.199,0.95592,-1.3781e-05,0.1875,61.893,0.083048,25.39,51.61,0.13053,83.977,0.6991,0.0078791,0.99638,0.77149,77,62.007,16.713,0.32842,30.724,5.1401,0.58127,14.921,39.629,-0.011499
