Time,VAS,VVS,CA,ANT,NAE,ANC,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,NID,AHM,AU,STH2NID,VP,VB,RBF,RFN,VUD,TVD,NOD,ANM,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,ANP,AUM,RR,GLP,PFL,VAE,RSN,QAO,VIF,VEC,VTW,NED
17281,0.85114,3.2682,0.00355,15,2126.3,0.99595,208.49,12.245,11.379,142.03,11.973,40,0.99987,7.9864,0.957,69.812,3.7583,2.8297,1.0141,100.32,5.0444,0.1,0.99982,0.99958,1.0544,2.9864,4.9982,1.2006,1.2006,0.0010529,0.0010524,0.10551,1.003,4.9295e-09,0.10544,72.15,0.069915,31.949,51.61,0.12526,95.225,0.72852,0.0071381,0.99849,0.99965,83.559,61.963,16.038,0.35614,34.125,5.0444,0.5936,14.972,39.968,-7.3253e-05
18721,0.85116,3.2683,0.00355,15,2126.2,0.99564,208.49,12.257,11.379,142.03,11.973,40,0.99988,7.9866,0.95704,69.83,3.7586,2.8301,1.0141,100.33,5.0449,0.1,0.99981,0.99959,1.0537,2.9857,4.9982,1.2007,1.2007,0.0010522,0.0010517,0.10545,1.0029,1.2816e-09,0.10537,72.151,0.069922,31.944,51.61,0.12525,95.222,0.72847,0.0071299,0.99818,0.99965,83.554,61.97,16.038,0.35616,34.122,5.0449,0.59358,14.971,39.967,-7.301e-05
20160,0.85117,3.2683,0.00355,15,2126,0.99556,208.49,12.267,11.379,142.02,11.972,40,0.99989,7.9867,0.95706,69.848,3.7586,2.8302,1.0141,100.33,5.0451,0.076896,0.99871,0.99965,1.0533,2.9849,4.9982,1.2009,1.2009,0.001052,0.0010397,0.1054,1.0029,-4.6526e-05,0.080989,72.153,0.069923,31.939,51.61,0.12525,95.226,0.72846,0.0071215,0.99787,0.9997,83.549,61.976,16.037,0.35617,34.122,5.0451,0.59347,14.97,39.967,-0.02441
20520,0.84832,3.2409,0.00355,15,2107.7,1.0263,207.65,12.536,11.332,141.72,11.922,40,1.0238,7.9213,0.88542,70.676,3.6898,2.7845,0.98391,99.527,4.9687,0.0208,0.93614,1.0793,1.3148,2.938,4.9522,1.2004,1.2004,0.00052426,0.00047507,0.050117,1.0118,-3.1528e-05,0.027347,75.18,0.066091,31.305,51.61,0.12246,97.404,0.74204,0.0067324,0.99913,1.0674,82.915,61.95,15.68,0.35332,34.419,4.9687,0.58973,14.872,39.924,-0.02277
20880,0.84611,3.2308,0.00355,15,2105,1.0389,206.6,12.598,11.34,141.64,11.932,40,1.0342,7.8922,0.85143,70.819,3.676,2.7663,0.97047,98.903,4.9354,0.0208,0.92347,1.1139,1.431,2.9174,4.9331,1.1986,1.1986,0.0003,0.00033583,0.028066,1.0155,4.4545e-05,0.029765,76.492,0.064522,30.903,51.61,0.12132,98.125,0.74483,0.006665,1.0034,1.0968,82.513,61.862,15.534,0.35111,34.424,4.9354,0.59145,14.861,39.928,0.001699
21240,0.84453,3.2287,0.00355,15,2105.8,1.0437,205.85,12.58,11.353,141.63,11.945,40,1.0358,7.8855,0.8404,70.734,3.6711,2.7594,0.96552,98.458,4.9221,0.0208,0.92168,1.1193,1.4579,2.9101,4.9277,1.1972,1.1972,0.0003,0.00031606,0.027816,1.0168,2.8181e-05,0.030325,76.693,0.06418,30.63,51.61,0.12101,98.173,0.74583,0.0067049,1.007,1.1014,82.24,61.788,15.494,0.34953,34.35,4.9221,0.59242,14.868,39.936,0.002508
21600,0.84324,3.2293,0.00355,15,2106.7,1.046,205.3,12.559,11.361,141.64,11.954,40,1.0344,7.8866,0.83734,70.609,3.6689,2.7566,0.9635,98.096,4.9162,0.0208,0.92125,1.1146,1.4534,2.9075,4.9269,1.1961,1.1961,0.0003,0.0003089,0.027671,1.0175,1.7413e-05,0.030231,76.503,0.064262,30.402,51.61,0.12096,98.005,0.74628,0.0067638,1.0098,1.0974,82.012,61.732,15.488,0.34824,34.255,4.9162,0.59274,14.874,39.941,0.0025599
21960,0.84219,3.2313,0.00355,15,2107.6,1.0468,204.91,12.54,11.366,141.65,11.958,40,1.0314,7.8919,0.83872,70.474,3.6683,2.7562,0.96316,97.801,4.9147,0.0208,0.92118,1.1046,1.4322,2.9076,4.9288,1.1953,1.1953,0.0003,0.00030336,0.027582,1.0177,9.5758e-06,0.02979,76.114,0.06457,30.21,51.61,0.12106,97.734,0.7464,0.0068273,1.0118,1.0889,81.82,61.691,15.501,0.34719,34.153,4.9147,0.59266,14.878,39.943,0.0022089
22320,0.84132,3.2338,0.00355,15,2108.3,1.0468,204.63,12.525,11.368,141.67,11.961,40,1.0278,7.8989,0.84214,70.348,3.6685,2.7569,0.96365,97.556,4.9154,0.0208,0.92132,1.0928,1.4044,2.9088,4.9317,1.1948,1.1948,0.0003,0.00029936,0.027524,1.0177,4.2504e-06,0.029212,75.658,0.064968,30.043,51.61,0.12123,97.429,0.74634,0.0068864,1.0132,1.0789,81.653,61.661,15.522,0.34632,34.055,4.9154,0.59237,14.882,39.944,0.0016883
22680,0.84058,3.2363,0.00355,15,2108.8,1.0463,204.42,12.515,11.369,141.68,11.961,40,1.0244,7.906,0.84609,70.24,3.6691,2.7582,0.96445,97.348,4.917,0.0208,0.92155,1.0813,1.3762,2.9104,4.9349,1.1944,1.1944,0.0003,0.00029663,0.027483,1.0176,8.5077e-07,0.028624,75.213,0.065374,29.896,51.61,0.1214,97.132,0.74622,0.0069371,1.0142,1.0691,81.506,61.641,15.545,0.34558,33.964,4.917,0.59197,14.884,39.943,0.0011413
23040,0.83991,3.2383,0.00355,15,2109,1.0457,204.26,12.51,11.369,141.7,11.96,40,1.0216,7.9116,0.84908,70.162,3.6695,2.7589,0.96496,97.158,4.9179,0.0208,0.9222,1.072,1.3535,2.9113,4.9373,1.1941,1.1941,0.00031109,0.00030042,0.028461,1.0174,-3.8407e-06,0.028153,74.853,0.065701,29.757,51.61,0.12153,96.883,0.74615,0.0069738,1.015,1.0612,81.367,61.626,15.561,0.34491,33.886,4.9179,0.59153,14.884,39.94,-0.00030855
23400,0.83922,3.2394,0.00355,15,2108.8,1.0456,204.11,12.515,11.367,141.7,11.958,40,1.02,7.9145,0.84946,70.122,3.6691,2.7584,0.96459,96.965,4.9169,0.0208,0.92266,1.0667,1.3422,2.9108,4.9382,1.1938,1.1938,0.00031412,0.00030407,0.02868,1.0174,-3.7814e-06,0.027917,74.644,0.065871,29.611,51.61,0.12156,96.72,0.74623,0.0069927,1.0156,1.0567,81.221,61.614,15.565,0.34422,33.822,4.9169,0.59112,14.882,39.937,-0.00076321
23760,0.83857,3.2402,0.00355,15,2108.5,1.0457,203.96,12.522,11.366,141.71,11.957,40,1.0187,7.9165,0.84917,70.09,3.6685,2.7577,0.96402,96.779,4.9154,0.0208,0.92277,1.0625,1.334,2.9099,4.9386,1.1936,1.1936,0.00031249,0.00030373,0.028467,1.0174,-2.9141e-06,0.027748,74.48,0.065995,29.471,51.61,0.12157,96.586,0.74634,0.0070076,1.0162,1.0531,81.081,61.602,15.566,0.34357,33.763,4.9154,0.59078,14.879,39.933,-0.00071908
24120,0.83795,3.2409,0.00355,15,2108.3,1.0459,203.81,12.527,11.365,141.71,11.956,40,1.0176,7.9183,0.8488,70.061,3.668,2.7571,0.96345,96.605,4.9139,0.0208,0.92281,1.0587,1.3267,2.909,4.939,1.1934,1.1934,0.00031043,0.00030264,0.028218,1.0174,-2.249e-06,0.027596,74.331,0.066108,29.341,51.61,0.12157,96.462,0.74646,0.0070215,1.0167,1.0499,80.951,61.59,15.566,0.34295,33.709,4.9139,0.59048,14.877,39.93,-0.0006219
24480,0.83737,3.2416,0.00355,15,2108.1,1.046,203.66,12.533,11.364,141.72,11.955,40,1.0165,7.9201,0.84847,70.032,3.6675,2.7565,0.96292,96.442,4.9125,0.0208,0.92285,1.055,1.3198,2.9081,4.9394,1.1932,1.1932,0.0003087,0.00030156,0.028004,1.0175,-1.8461e-06,0.027452,74.19,0.066216,29.218,51.61,0.12157,96.346,0.74656,0.0070347,1.0173,1.0468,80.828,61.579,15.566,0.34237,33.657,4.9126,0.59022,14.875,39.928,-0.00055264
24840,0.83683,3.2422,0.00355,15,2107.9,1.0462,203.52,12.538,11.364,141.72,11.954,40,1.0155,7.9217,0.84817,70.006,3.667,2.7559,0.96244,96.289,4.9113,0.0208,0.92289,1.0516,1.3131,2.9072,4.9398,1.193,1.193,0.00030727,0.00030059,0.027823,1.0175,-1.6048e-06,0.027313,74.057,0.066318,29.104,51.61,0.12158,96.236,0.74665,0.0070472,1.0178,1.0439,80.714,61.569,15.567,0.34183,33.608,4.9113,0.58997,14.873,39.925,-0.00051016
25200,0.83632,3.2428,0.00355,15,2107.7,1.0463,203.39,12.544,11.363,141.72,11.953,40,1.0145,7.9233,0.8479,69.981,3.6666,2.7555,0.962,96.146,4.9102,0.0208,0.92294,1.0484,1.3068,2.9064,4.9402,1.1928,1.1928,0.00030604,0.00029972,0.027664,1.0176,-1.4462e-06,0.027181,73.932,0.066416,28.996,51.61,0.12158,96.133,0.74673,0.0070587,1.0183,1.0412,80.606,61.56,15.567,0.34132,33.562,4.9102,0.58975,14.872,39.923,-0.00048323
25560,0.83584,3.2434,0.00355,15,2107.5,1.0464,203.27,12.549,11.363,141.73,11.952,40,1.0136,7.9248,0.84766,69.959,3.6663,2.7551,0.96158,96.013,4.9093,0.0208,0.92298,1.0454,1.3008,2.9055,4.9405,1.1926,1.1926,0.00030493,0.00029891,0.02752,1.0176,-1.3278e-06,0.027056,73.814,0.066508,28.896,51.61,0.12158,96.036,0.74681,0.0070693,1.0187,1.0386,80.506,61.551,15.568,0.34084,33.519,4.9093,0.58954,14.87,39.921,-0.00046407
25920,0.8354,3.2439,0.00355,15,2107.4,1.0465,203.15,12.554,11.362,141.73,11.952,40,1.0128,7.9262,0.8474,69.938,3.666,2.7547,0.96119,95.887,4.9083,0.0208,0.92303,1.0426,1.2952,2.9047,4.9409,1.1925,1.1925,0.00030368,0.00029823,0.027367,1.0176,-9.6041e-07,0.02694,73.705,0.066594,28.801,51.61,0.12158,95.945,0.74686,0.0070789,1.0191,1.0362,80.411,61.543,15.568,0.3404,33.478,4.9083,0.58934,14.869,39.918,-0.00042697
26280,0.83498,3.2445,0.00355,15,2107.2,1.0466,203.04,12.559,11.362,141.73,11.951,40,1.012,7.9274,0.84705,69.92,3.6663,2.7543,0.96078,95.769,4.9074,0.0208,0.92303,1.0401,1.2904,2.9039,4.9412,1.1923,1.1923,0.00030179,0.00029719,0.027159,1.0177,-5.5985e-07,0.02684,73.608,0.066668,28.711,51.61,0.12158,95.862,0.7468,0.0070877,1.0195,1.0341,80.321,61.535,15.567,0.33998,33.44,4.9074,0.58918,14.868,39.917,-0.00031906
26640,0.83459,3.2451,0.00355,15,2107.1,1.0467,202.94,12.563,11.362,141.74,11.951,40,1.0113,7.9287,0.84683,69.902,3.6667,2.754,0.96044,95.658,4.9066,0.0208,0.92306,1.0376,1.2853,2.9032,4.9417,1.1922,1.1922,0.00030089,0.00029633,0.027044,1.0177,-6.574e-07,0.026735,73.511,0.066746,28.628,51.61,0.12158,95.781,0.74672,0.007096,1.0198,1.032,80.238,61.529,15.568,0.33959,33.403,4.9066,0.58903,14.867,39.915,-0.00030903
27000,0.83422,3.2457,0.00355,15,2107,1.0468,202.85,12.568,11.362,141.74,11.95,40,1.0106,7.9299,0.84665,69.886,3.6671,2.7537,0.96013,95.555,4.9059,0.0208,0.92309,1.0353,1.2804,2.9026,4.9421,1.1921,1.1921,0.00030025,0.0002957,0.026955,1.0177,-7.6464e-07,0.026633,73.419,0.066821,28.549,51.61,0.12159,95.704,0.74664,0.0071035,1.0201,1.03,80.159,61.523,15.568,0.33922,33.369,4.9059,0.58888,14.865,39.913,-0.00032274
27360,0.83388,3.2462,0.00355,15,2106.9,1.0468,202.76,12.573,11.361,141.74,11.95,40,1.0099,7.931,0.84648,69.873,3.6675,2.7535,0.95984,95.458,4.9053,0.0208,0.92314,1.0331,1.2759,2.9019,4.9425,1.192,1.192,0.0003,0.00029528,0.026905,1.0177,-9.1776e-07,0.026538,73.333,0.06689,28.475,51.61,0.12159,95.631,0.74656,0.0071099,1.0204,1.0281,80.085,61.517,15.568,0.33888,33.336,4.9053,0.58874,14.864,39.912,-0.00036692
27720,0.83355,3.2466,0.00355,15,2106.7,1.0468,202.68,12.578,11.361,141.74,11.949,40,1.0093,7.932,0.84621,69.862,3.6678,2.7532,0.95954,95.367,4.9046,0.0208,0.9232,1.0311,1.272,2.9012,4.9428,1.1919,1.1919,0.0003,0.00029514,0.026878,1.0177,-1.0306e-06,0.026457,73.258,0.06695,28.404,51.61,0.12159,95.566,0.7465,0.007115,1.0206,1.0265,80.014,61.513,15.568,0.33855,33.306,4.9047,0.5886,14.863,39.91,-0.00042142
28080,0.83324,3.247,0.00355,15,2106.6,1.0469,202.6,12.584,11.36,141.74,11.949,40,1.0088,7.9328,0.84584,69.853,3.668,2.7529,0.9592,95.28,4.9039,0.0208,0.92326,1.0295,1.2687,2.9004,4.9431,1.1918,1.1918,0.0003,0.00029508,0.026853,1.0177,-1.0621e-06,0.026389,73.193,0.067,28.336,51.61,0.12158,95.508,0.74646,0.0071189,1.0208,1.025,79.946,61.509,15.567,0.33824,33.278,4.9039,0.58847,14.862,39.908,-0.00046307
28440,0.83295,3.2473,0.00355,15,2106.4,1.0469,202.52,12.59,11.36,141.75,11.948,40,1.0084,7.9335,0.84538,69.847,3.6681,2.7526,0.95885,95.196,4.9032,0.0208,0.92331,1.028,1.2661,2.8995,4.9432,1.1917,1.1917,0.0003,0.00029507,0.026828,1.0177,-1.0413e-06,0.026335,73.137,0.067041,28.271,51.61,0.12157,95.456,0.74644,0.0071219,1.021,1.0238,79.881,61.505,15.566,0.33795,33.251,4.9032,0.58834,14.86,39.906,-0.00049285
28800,0.83266,3.2476,0.00355,15,2106.2,1.047,202.44,12.596,11.36,141.75,11.948,40,1.008,7.934,0.84484,69.842,3.6681,2.7523,0.95847,95.115,4.9024,0.0208,0.92335,1.0268,1.264,2.8986,4.9433,1.1916,1.1916,0.0003,0.00029509,0.026803,1.0178,-9.8932e-07,0.026291,73.089,0.067074,28.208,51.61,0.12155,95.409,0.74644,0.0071241,1.0212,1.0228,79.818,61.501,15.564,0.33766,33.226,4.9024,0.58822,14.859,39.905,-0.00051239
29160,0.83238,3.2478,0.00355,15,2106,1.047,202.36,12.602,11.359,141.75,11.948,40,1.0077,7.9344,0.84423,69.839,3.668,2.7519,0.95808,95.037,4.9015,0.0208,0.92338,1.0257,1.2623,2.8976,4.9433,1.1916,1.1916,0.0003,0.00029514,0.02678,1.0178,-9.2147e-07,0.026256,73.047,0.067101,28.148,51.61,0.12154,95.367,0.74646,0.0071257,1.0214,1.0219,79.758,61.497,15.561,0.33738,33.203,4.9015,0.58811,14.858,39.903,-0.00052357
29520,0.83212,3.248,0.00355,15,2105.9,1.0471,202.29,12.609,11.359,141.75,11.947,40,1.0074,7.9348,0.84357,69.837,3.6679,2.7515,0.95768,94.962,4.9007,0.0208,0.92341,1.0248,1.261,2.8966,4.9433,1.1915,1.1915,0.0003,0.00029521,0.026757,1.0178,-8.4838e-07,0.026228,73.01,0.067123,28.089,51.61,0.12152,95.328,0.74648,0.0071268,1.0215,1.0211,79.699,61.494,15.559,0.33712,33.18,4.9007,0.58801,14.856,39.901,-0.00052825
29880,0.83186,3.2481,0.00355,15,2105.7,1.0472,202.21,12.615,11.359,141.75,11.947,40,1.0072,7.935,0.84288,69.835,3.6677,2.7511,0.95727,94.889,4.8998,0.0208,0.92344,1.024,1.2599,2.8955,4.9433,1.1914,1.1914,0.0003,0.00029528,0.026734,1.0178,-7.7691e-07,0.026206,72.978,0.06714,28.032,51.61,0.12149,95.293,0.74651,0.0071276,1.0217,1.0204,79.642,61.49,15.556,0.33686,33.159,4.8998,0.58791,14.855,39.9,-0.0005281
30240,0.8316,3.2483,0.00355,15,2105.7,1.0472,202.13,12.622,11.359,141.76,11.947,40,1.007,7.9352,0.84217,69.833,3.6676,2.7507,0.95689,94.818,4.8989,0.16328,0.92411,1.0232,1.259,2.8945,4.9432,1.1914,1.1914,0.0003,0.00030362,0.026728,1.0178,7.4628e-05,0.20558,72.949,0.067156,27.977,51.61,0.12147,95.257,0.74654,0.0071284,1.0219,1.0197,79.587,61.487,15.553,0.3366,33.137,4.899,0.58788,14.853,39.898,0.17885
30240,0.8316,3.2483,0.00355,15,2105.7,1.0472,202.13,12.622,11.359,141.76,11.947,40,1.007,7.9352,0.84217,69.833,3.6676,2.7507,0.95689,94.818,4.8989,0.16328,0.92411,1.0232,1.259,2.8945,4.9432,1.1914,1.1914,0.0003,0.00030362,0.026728,1.0178,7.4628e-05,0.20558,72.949,0.067156,27.977,51.61,0.12147,95.257,0.74654,0.0071284,1.0219,1.0197,79.587,61.487,15.553,0.3366,33.137,4.899,0.58788,14.853,39.898,0.17885
30600,0.83785,3.297,0.00355,15,2140.2,0.98798,203.82,12.11,11.454,142.28,12.05,40,0.96689,8.0534,0.97421,68.416,3.7996,2.842,1.0145,96.579,5.0504,0.1875,1.0675,0.88965,0.78634,2.9791,5.0278,1.1939,1.1939,0.0012901,0.0013166,0.12587,1.0007,2.0956e-05,0.14744,67.906,0.074373,29.281,51.61,0.12693,91.456,0.72061,0.0077944,1.0153,0.9062,80.891,61.619,16.252,0.34285,32.646,5.0504,0.59611,15.042,39.989,0.021567
30960,0.84048,3.3047,0.00355,15,2140.1,0.97094,205.47,12.102,11.433,142.35,12.027,40,0.96299,8.0696,1.0016,68.617,3.8244,2.8594,1.0276,97.319,5.0847,0.1875,1.0898,0.87662,0.72154,2.9945,5.0429,1.1977,1.1977,0.0014657,0.0013693,0.14668,0.99576,-9.2994e-05,0.13529,67.433,0.075403,29.648,51.61,0.1278,90.982,0.71592,0.0076999,1.0059,0.89512,81.258,61.811,16.364,0.34548,32.697,5.0847,0.59386,15.034,39.967,-0.011392
31320,0.84184,3.3045,0.00355,15,2135.7,0.96505,206.49,12.191,11.403,142.35,11.994,40,0.9643,8.0682,1.0068,68.918,3.8272,2.8614,1.0305,97.7,5.0918,0.1875,1.092,0.88099,0.72715,2.9961,5.0442,1.1999,1.1999,0.0014639,0.0013961,0.14749,0.99405,-6.8679e-05,0.13634,67.609,0.075312,29.813,51.61,0.12777,91.099,0.7154,0.0075587,1.0002,0.89884,81.423,61.927,16.36,0.34684,32.807,5.0918,0.59147,15.003,39.936,-0.011144
31680,0.84292,3.3028,0.00355,15,2132.6,0.96318,207.05,12.259,11.384,142.34,11.974,40,0.96637,8.0639,1.0076,69.126,3.8257,2.8606,1.0312,98.005,5.0931,0.1875,1.0896,0.8879,0.74426,2.9952,5.043,1.2012,1.2012,0.0014427,0.0014108,0.14578,0.99351,-3.4948e-05,0.13955,67.877,0.075033,29.98,51.61,0.12764,91.327,0.71568,0.007461,0.99703,0.90471,81.59,61.993,16.343,0.34792,32.923,5.0931,0.59022,14.982,39.919,-0.0062296
32040,0.84397,3.3013,0.00355,15,2131,0.96246,207.37,12.295,11.376,142.33,11.966,40,0.96825,8.0601,1.0085,69.252,3.8243,2.8601,1.032,98.301,5.0941,0.1875,1.0871,0.89416,0.75958,2.9944,5.0419,1.202,1.202,0.001432,0.0014215,0.14513,0.9933,-1.4142e-05,0.14242,68.121,0.07478,30.173,51.61,0.12756,91.546,0.71595,0.0074014,0.99508,0.91004,81.783,62.034,16.333,0.34897,33.033,5.0941,0.58979,14.973,39.912,-0.0027031
32400,0.84501,3.3,0.00355,15,2130.4,0.96197,207.59,12.313,11.373,142.32,11.963,40,0.96985,8.0571,1.0099,69.333,3.8236,2.8602,1.0331,98.596,5.0958,0.1875,1.0854,0.89951,0.77178,2.9941,5.0413,1.2025,1.2025,0.0014315,0.0014311,0.14558,0.99315,-4.0158e-06,0.14471,68.33,0.074576,30.38,51.61,0.12753,91.739,0.71609,0.0073636,0.9937,0.91458,81.99,62.062,16.329,0.35001,33.135,5.0958,0.58979,14.969,39.91,-0.00086783
32760,0.84605,3.299,0.00355,15,2130.3,0.96148,207.76,12.321,11.372,142.31,11.962,40,0.97127,8.0545,1.0117,69.391,3.8233,2.8606,1.0343,98.887,5.0979,0.1875,1.0842,0.90423,0.78182,2.9941,5.041,1.203,1.203,0.0014365,0.0014403,0.14664,0.99301,2.5009e-07,0.14659,68.514,0.074406,30.591,51.61,0.12753,91.912,0.71614,0.0073363,0.99258,0.9186,82.201,62.086,16.33,0.35105,33.232,5.0979,0.58997,14.969,39.911,-5.3122e-05
33120,0.84706,3.298,0.00355,15,2130.3,0.96098,207.92,12.324,11.373,142.31,11.963,40,0.97257,8.0523,1.0137,69.439,3.8233,2.8612,1.0356,99.171,5.1002,0.1875,1.0833,0.90857,0.79062,2.9943,5.0408,1.2034,1.2034,0.0014439,0.0014491,0.14797,0.99287,1.8302e-06,0.14824,68.684,0.074255,30.8,51.61,0.12755,92.071,0.71614,0.0073138,0.99157,0.92229,82.41,62.107,16.331,0.35206,33.324,5.1002,0.59022,14.97,39.912,0.00026929
